step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1105.0,46,851.0,14.672413793103448,1.1962539599793958,46,3839.0,0.050583510036256905,46,3839.0
1110.0,38,720.0,12.857142857142858,2.1889149076989822,38,3442.0,0.08216751813209389,38,3442.0
1115.0,32,638.0,11.392857142857142,2.6278774154355675,32,3463.0,0.09113587288385723,32,3463.0
1120.0,32,555.0,9.736842105263158,2.517610058165493,32,3622.0,0.15304132067023207,32,3622.0
1125.0,31,523.0,9.50909090909091,1.5871514930765835,31,3771.0,0.11477336771840126,31,3771.0
1130.0,39,510.0,8.5,1.2747797560896694,39,3771.0,0.07757463378276507,39,3771.0
1135.0,35,485.0,7.82258064516129,2.34386652164591,35,3518.0,0.07966176916592638,35,3518.0
1140.0,44,679.0,10.609375,1.92421528402041,44,3714.0,0.030572194978853762,44,3714.0
1145.0,55,933.0,15.048387096774194,1.1922280608026956,55,3970.0,0.03314165134733113,55,3970.0
1150.0,56,1213.0,20.913793103448278,0.01929791680455252,56,4250.0,0.0012900536158718683,56,4250.0
1155.0,58,1501.0,22.742424242424242,1.65749176958283,58,4538.0,0.11723442154635406,58,4538.0
1160.0,58,1791.0,27.136363636363637,1.2511371407433172,58,4828.0,0.08949930379240256,58,4828.0
1165.0,56,1732.0,25.470588235294116,0.7541410590670944,56,4977.0,0.04460062051897153,56,4977.0
1170.0,52,1832.0,26.941176470588236,1.9105325137066909,52,5037.0,0.06464245531179293,52,5037.0
1175.0,48,1737.0,25.544117647058822,1.9177969327311744,48,4841.0,0.03197552032079631,48,4841.0
1180.0,43,1416.0,21.454545454545453,2.578589123275189,43,4264.0,0.081563253341383,43,4264.0
1185.0,32,1040.0,16.50793650793651,2.581343863818463,32,4176.0,0.07925662923711867,32,4176.0
1190.0,28,767.0,11.984375,3.7615733013957344,28,4227.0,0.18212517040425238,28,4227.0
1195.0,30,713.0,11.5,4.180824610501973,30,4344.0,0.15909899772647695,30,4344.0
1200.0,32,526.0,8.62295081967213,2.5154510640356547,32,4322.0,0.06426798351873811,32,4322.0
1205.0,35,424.0,7.066666666666666,2.649852406357402,35,4193.0,0.09209541513071774,35,4193.0
1210.0,39,586.0,9.932203389830509,2.322153388078087,39,4300.0,0.07145318768332086,39,4300.0
1215.0,49,812.0,14.24561403508772,1.8792467252501892,49,4526.0,0.03742255953198782,49,4526.0
1220.0,43,998.0,18.145454545454545,1.8420004920045683,43,4646.0,0.04858220508941425,43,4646.0
1225.0,41,1180.0,20.344827586206897,3.21709008886219,41,4702.0,0.14532657216271722,41,4702.0
1230.0,42,1270.0,21.52542372881356,3.2661552642049414,42,4792.0,0.14671805229113427,42,4792.0
1235.0,43,1485.0,27.5,2.132853999087845,43,5007.0,0.09320686941730402,43,5007.0
1240.0,42,1670.0,30.363636363636363,1.8248506853340591,42,5176.0,0.05507791654376089,42,5176.0
1245.0,42,1880.0,35.471698113207545,2.474498385829669,42,5367.0,0.05399930076423253,42,5367.0
1250.0,43,2092.0,39.471698113207545,1.9602506951303125,43,5579.0,0.04195900891318106,43,5579.0
1255.0,45,2316.0,47.265306122448976,1.024803535625893,45,5803.0,0.04072657065466293,45,5803.0
1260.0,44,2529.0,53.808510638297875,0.20735262688769335,44,6016.0,0.008761495822070215,44,6016.0
1265.0,46,2757.0,52.0188679245283,1.6710080520441881,46,6244.0,0.10762094747052482,46,6244.0
1270.0,40,2789.0,52.62264150943396,1.728875437577293,40,6377.0,0.10392593477287149,40,6377.0
1275.0,38,2961.0,54.833333333333336,2.4320854704554336,38,6467.0,0.08901509479383496,38,6467.0
1280.0,38,2596.0,48.074074074074076,2.5638212426840656,38,6074.0,0.054929089267367254,38,6074.0
1285.0,30,1936.0,37.23076923076923,3.1147495822318407,30,5092.0,0.10169010298231511,30,5092.0
1290.0,21,1211.0,24.714285714285715,3.5171969272759434,21,4982.0,0.1328804588159315,21,4982.0
1295.0,19,607.0,13.488888888888889,2.9271419518858783,19,5059.0,0.09629744441836571,19,5059.0
1300.0,16,95.0,1.9,4.00040070986541,16,5101.0,0.24117887119488535,16,5101.0
1305.0,21,183.0,3.66,3.862496615845005,21,5144.0,0.22111877116765444,21,5144.0
1310.0,27,307.0,5.685185185185185,3.0690550012182056,27,5268.0,0.12099531228586029,27,5268.0
1315.0,41,484.0,9.490196078431373,1.6317154386282107,41,5446.0,0.04156593810385909,41,5446.0
1320.0,42,679.0,14.145833333333334,0.9244429091075558,42,5642.0,0.019706431640399768,42,5642.0
1325.0,42,889.0,18.142857142857142,1.7361081100300313,42,5852.0,0.04266233750875934,42,5852.0
1330.0,38,1028.0,21.416666666666668,1.9233412868704127,38,6020.0,0.04927371199690672,38,6020.0
1335.0,40,1222.0,24.44,2.360047775360765,40,6185.0,0.11032430535221327,40,6185.0
1340.0,38,1408.0,28.16,2.687581139895555,38,6371.0,0.12345270536646415,38,6371.0
1345.0,38,1598.0,33.291666666666664,2.1880598535630544,38,6561.0,0.07590745109186897,38,6561.0
1350.0,42,1799.0,37.479166666666664,1.7404701119859614,42,6762.0,0.04340017189578246,42,6762.0
1355.0,42,2009.0,44.644444444444446,0.5232464752253267,42,6972.0,0.015465278503578152,42,6972.0
1360.0,42,2219.0,48.23913043478261,0.7800251692497571,42,7182.0,0.04109053271452175,42,7182.0
1365.0,42,2429.0,52.80434782608695,1.1844321394916333,42,7392.0,0.04377994160830302,42,7392.0
1370.0,42,2639.0,49.79245283018868,2.7318218606462366,42,7602.0,0.15694772523174247,42,7602.0
1375.0,42,2849.0,54.78846153846154,2.450296363762553,42,7812.0,0.1530827096822696,42,7812.0
1380.0,38,2928.0,56.30769230769231,1.823631160428208,38,7951.0,0.09277752805173407,38,7951.0
