step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
645.0,16,149.0,2.6607142857142856,4.633546075363376,16,1773.0,0.1888894214949767,16,1773.0
650.0,23,250.0,3.90625,4.601467976309297,23,1821.0,0.2549261281440802,23,1821.0
655.0,37,405.0,6.428571428571429,2.4674365138907572,37,1982.0,0.13687698925806008,37,1982.0
660.0,43,564.0,9.245901639344263,0.9584568602102379,43,2084.0,0.05858156168746915,43,2084.0
665.0,48,761.0,12.079365079365079,2.076740956692469,48,2167.0,0.08275566864058098,48,2167.0
670.0,43,809.0,12.841269841269842,2.094207972443304,43,2272.0,0.04266030576713332,43,2272.0
675.0,46,1018.0,16.419354838709676,2.6795783421254367,46,2399.0,0.055755216421403596,46,2399.0
680.0,43,994.0,17.137931034482758,2.415265295689347,43,2316.0,0.05014972442290384,43,2316.0
685.0,35,797.0,13.982456140350877,3.4499482480980896,35,2015.0,0.14124203650972283,35,2015.0
690.0,25,634.0,11.527272727272727,3.83570751734798,25,1949.0,0.18511303102523272,25,1949.0
695.0,24,479.0,9.037735849056604,3.4577219771838785,24,2071.0,0.12329637225722241,24,2071.0
700.0,26,322.0,6.313725490196078,2.706752020413863,26,2124.0,0.11038920285195208,26,2124.0
705.0,33,469.0,9.01923076923077,1.7483587304754569,33,2271.0,0.07224614918345204,33,2271.0
710.0,39,635.0,11.545454545454545,1.3068342527967463,39,2437.0,0.04919962169858445,39,2437.0
715.0,47,848.0,15.418181818181818,0.8344453644221883,47,2650.0,0.029260473264758356,47,2650.0
720.0,46,796.0,14.472727272727273,0.7958148098349256,46,2768.0,0.013247704609350304,46,2768.0
725.0,38,790.0,12.950819672131148,3.236652953760044,38,2776.0,0.17304316027234434,38,2776.0
730.0,40,985.0,16.147540983606557,2.855762956382922,40,2926.0,0.12816123037677923,40,2926.0
735.0,45,1201.0,19.688524590163933,2.158940262737464,45,3142.0,0.05308945976067039,45,3142.0
740.0,50,1446.0,25.36842105263158,1.543126896929921,50,3387.0,0.035822311593547596,50,3387.0
745.0,46,1614.0,28.821428571428573,1.3545491957716251,46,3528.0,0.05091434926936623,46,3528.0
750.0,40,1772.0,32.81481481481482,2.4404029505058356,40,3603.0,0.08743540221247832,40,3603.0
755.0,36,1593.0,29.5,2.496259497890468,36,3465.0,0.03310551892444878,36,3465.0
760.0,30,1162.0,20.75,3.8085615932508987,30,3035.0,0.15759143669091594,30,3035.0
765.0,20,784.0,15.076923076923077,3.619761767267862,20,3119.0,0.1806440411500322,20,3119.0
770.0,18,428.0,8.392156862745098,3.845015123754767,18,3170.0,0.15045226192403302,18,3170.0
775.0,20,198.0,4.125,3.3062249703921602,20,3264.0,0.1201672085189978,20,3264.0
780.0,29,323.0,6.729166666666667,1.9492139176672796,29,3385.0,0.03426524859999186,29,3385.0
785.0,36,489.0,10.1875,1.7492296060537162,36,3551.0,0.05065445087832745,36,3551.0
790.0,38,533.0,11.58695652173913,0.683295267488063,38,3397.0,0.0324335450050846,38,3397.0
795.0,30,484.0,8.962962962962964,4.059434889558134,30,2558.0,0.19931939467299378,30,2558.0
800.0,14,300.0,5.555555555555555,5.095273875502264,14,2616.0,0.25694454034143094,14,2616.0
805.0,14,230.0,4.423076923076923,4.510846873555523,14,2638.0,0.18798137976114443,14,2638.0
810.0,20,244.0,5.083333333333333,3.671469025842556,20,2720.0,0.13057237153119006,20,2720.0
815.0,22,337.0,7.020833333333333,2.2368706679746584,22,2822.0,0.084314003886013,22,2822.0
820.0,32,480.0,10.0,1.9631564029361706,32,2956.0,0.05970072845354286,32,2956.0
825.0,40,653.0,13.06,1.8108149684634,40,3129.0,0.03435221829125399,40,3129.0
830.0,42,855.0,16.442307692307693,2.4442677337712695,42,3333.0,0.10866991057670389,42,3333.0
835.0,42,1065.0,20.48076923076923,2.518036458960027,42,3543.0,0.11414407437287417,42,3543.0
840.0,42,1275.0,26.5625,1.195238948001624,42,3753.0,0.04748441747459732,42,3753.0
845.0,40,1233.0,24.66,1.4526803221730356,40,3643.0,0.054002782286345245,40,3643.0
850.0,30,1009.0,20.18,2.7205383774668572,30,3194.0,0.07006655431245153,30,3194.0
855.0,24,846.0,16.92,4.381343104776635,24,2407.0,0.12076171033328334,24,2407.0
860.0,12,289.0,6.282608695652174,4.70418528154826,12,2243.0,0.19519738681271945,12,2243.0
865.0,14,135.0,2.872340425531915,5.112728567038034,14,2198.0,0.27798045377596176,14,2198.0
870.0,14,169.0,3.38,4.7342642119235,14,1962.0,0.28735125401105666,14,1962.0
875.0,12,201.0,3.9411764705882355,3.8460716826514694,12,1483.0,0.18720783945775266,12,1483.0
880.0,16,251.0,4.648148148148148,3.2930539710861546,16,1551.0,0.12258376862014733,16,1551.0
885.0,24,351.0,6.882352941176471,1.937621284760573,24,1655.0,0.09487480959212634,24,1655.0
890.0,26,431.0,8.288461538461538,2.140832761996833,26,1541.0,0.11004677301651651,26,1541.0
895.0,20,487.0,9.365384615384615,3.178680663829901,20,1059.0,0.12016420897027048,20,1059.0
900.0,10,280.0,5.283018867924528,3.158348859866353,10,1029.0,0.11272021330860894,10,1029.0
905.0,18,314.0,5.508771929824562,4.506568435840987,18,958.0,0.21220424729388887,18,958.0
910.0,19,156.0,2.888888888888889,3.87429070099443,19,932.0,0.16731202312322607,19,932.0
915.0,22,187.0,3.4,3.4232042935401195,22,878.0,0.14024015578976703,22,878.0
920.0,29,222.0,4.036363636363636,2.828946490193375,29,836.0,0.06801242254046372,29,836.0
925.0,31,242.0,4.4,3.2963766490150492,31,714.0,0.11309305365647178,31,714.0
930.0,23,172.0,3.2452830188679247,3.7021533569900402,23,678.0,0.1317085309652143,23,678.0
935.0,19,183.0,3.8125,3.2519440137120985,19,738.0,0.09626627320169615,19,738.0
940.0,21,221.0,4.25,4.189708347479681,21,838.0,0.23455621976632957,21,838.0
945.0,27,344.0,6.615384615384615,2.4814900733483305,27,961.0,0.16892598110029403,27,961.0
950.0,38,506.0,9.2,1.1127414713937545,38,1123.0,0.054062147127635754,38,1123.0
955.0,49,726.0,12.736842105263158,0.8536869014239933,49,1343.0,0.036132526062888595,49,1343.0
960.0,50,945.0,16.57894736842105,0.7628101022204097,50,1579.0,0.01096869730328039,50,1579.0
965.0,51,1200.0,21.05263157894737,1.416858325525841,51,1821.0,0.035906929748821835,51,1821.0
