step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
360.0,33,557.0,10.50943396226415,0.7358086813301085,33,3265.0,0.03896424981431834,33,3265.0
365.0,30,327.0,5.274193548387097,3.29019649609197,30,3148.0,0.1742588579728833,30,3148.0
370.0,32,331.0,5.171875,3.231796073962947,32,2970.0,0.14423611132748546,32,2970.0
375.0,36,317.0,5.19672131147541,2.5266721139193633,36,2364.0,0.08196632815558565,36,2364.0
380.0,33,298.0,4.966666666666667,2.714841967757344,33,2535.0,0.07438289813009126,33,2535.0
385.0,33,326.0,5.719298245614035,2.12406613421499,33,2694.0,0.097037503799227,33,2694.0
390.0,29,351.0,6.267857142857143,1.8802650715182376,29,2540.0,0.0932132141490625,29,2540.0
395.0,26,436.0,7.785714285714286,2.2615315076242446,26,1983.0,0.06479597895249108,26,1983.0
400.0,20,361.0,5.640625,3.553638215723636,20,1926.0,0.1620855620488883,20,1926.0
405.0,15,216.0,3.540983606557377,3.3519551964332432,15,1717.0,0.16056018039082443,15,1717.0
410.0,20,222.0,3.639344262295082,2.9532840400700744,20,1801.0,0.14228404795792723,20,1801.0
415.0,36,370.0,6.065573770491803,1.5236538045146348,36,1953.0,0.058743947001226905,36,1953.0
420.0,43,391.0,6.516666666666667,0.4694571944827167,43,2077.0,0.021157167101221758,43,2077.0
425.0,50,608.0,9.5,1.8022431546893594,50,2209.0,0.051762474431930064,50,2209.0
430.0,55,872.0,13.841269841269842,1.484555812556297,55,2458.0,0.0010665399351912626,55,2458.0
435.0,56,1151.0,16.926470588235293,2.225181561971861,56,2737.0,0.10957599400258335,56,2737.0
440.0,57,1432.0,22.375,1.2230257232899344,57,3018.0,0.08739118315686546,57,3018.0
445.0,52,1459.0,22.106060606060606,1.0095250833750717,52,2991.0,0.06176381674377549,52,2991.0
450.0,49,1363.0,20.651515151515152,1.8884620516125672,49,2717.0,0.06229262145921824,49,2717.0
455.0,42,1248.0,18.90909090909091,3.2234266257538597,42,2420.0,0.0668022130051117,42,2420.0
460.0,31,1093.0,17.349206349206348,3.098996821336454,31,2573.0,0.12643892426201633,31,2573.0
465.0,33,1038.0,17.3,2.652603773706841,33,2709.0,0.09966865172793066,33,2709.0
470.0,41,1226.0,18.861538461538462,2.653728883128751,41,2897.0,0.14207286438522265,41,2897.0
475.0,40,1055.0,15.984848484848484,1.5352541540680793,40,2864.0,0.09996093081704767,40,2864.0
480.0,39,650.0,9.558823529411764,2.1325722523965354,39,2660.0,0.08894749874323338,39,2660.0
485.0,41,432.0,6.0,1.7964420578697644,41,2668.0,0.05493993130010534,41,2668.0
490.0,37,405.0,5.785714285714286,2.471205538813976,37,2500.0,0.07158490842942296,37,2500.0
495.0,36,441.0,6.485294117647059,3.4666757608609045,36,2285.0,0.11081940362116276,36,2285.0
500.0,34,474.0,7.40625,3.9725512076755125,34,2153.0,0.13011886600240774,34,2153.0
505.0,25,400.0,6.153846153846154,4.907222738343654,25,2021.0,0.2576065940684235,25,2021.0
510.0,22,372.0,5.552238805970149,4.971661016473398,22,1743.0,0.2579353227366969,22,1743.0
515.0,22,240.0,3.582089552238806,3.713845317277033,22,1716.0,0.1785438692231749,22,1716.0
520.0,30,361.0,5.231884057971015,2.7647904997861388,30,1789.0,0.10006216783742981,30,1789.0
525.0,43,384.0,5.565217391304348,1.9944672722477,43,1826.0,0.02287499179572727,43,1826.0
530.0,55,633.0,9.308823529411764,1.6990330656109027,55,2062.0,0.032758649354591524,55,2062.0
535.0,53,805.0,12.384615384615385,1.198975103350934,53,2149.0,0.016890706074950235,53,2149.0
540.0,45,896.0,14.688524590163935,1.6423711159307275,45,2058.0,0.04019020073340263,45,2058.0
545.0,42,1027.0,15.328358208955224,2.584230843379018,42,2266.0,0.1089457321915043,42,2266.0
550.0,48,1256.0,19.625,1.5710524950114002,48,2495.0,0.07846804176841139,48,2495.0
555.0,49,1222.0,19.396825396825395,0.8446673142923716,49,2539.0,0.050397374187485355,49,2539.0
560.0,45,1012.0,16.063492063492063,1.7788355650870862,45,2275.0,0.044150754929900435,45,2275.0
565.0,36,808.0,12.430769230769231,3.0465988173077867,36,2361.0,0.10438627583281199,36,2361.0
570.0,33,646.0,10.59016393442623,2.599995041494991,33,2519.0,0.07911911970729689,33,2519.0
575.0,36,611.0,10.719298245614034,1.7393225334865943,36,2691.0,0.05822057424455683,36,2691.0
