step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
865.0,23,2442.0,47.88235294117647,3.76961195380313,23,2631.0,0.17906431847720738,23,2631.0
870.0,21,2508.0,47.320754716981135,5.226325362190705,21,2687.0,0.27309895451843835,21,2687.0
875.0,16,770.0,15.098039215686274,4.2071973182910805,16,2004.0,0.1780471906955235,16,2004.0
880.0,17,187.0,3.6666666666666665,4.155555422290826,17,804.0,0.18753345347909486,17,804.0
885.0,22,253.0,5.06,3.2302574413876486,22,658.0,0.07782442118002997,22,658.0
890.0,23,326.0,6.392156862745098,4.260250272922198,23,709.0,0.13717032907737933,23,709.0
895.0,17,248.0,5.276595744680851,3.699203505852568,17,735.0,0.13753275697258616,17,735.0
900.0,20,298.0,6.478260869565218,3.882180562785652,20,700.0,0.15292908274784955,20,700.0
905.0,24,366.0,7.176470588235294,4.000066555210013,24,780.0,0.17781241433912376,24,780.0
910.0,19,411.0,8.058823529411764,4.985038680943425,19,803.0,0.21731642290690995,19,803.0
915.0,16,202.0,4.04,3.955592720484222,16,751.0,0.144889062532855,16,751.0
920.0,18,272.0,5.551020408163265,4.795204634912914,18,690.0,0.21266933049743977,18,690.0
925.0,21,332.0,6.916666666666667,3.727664612736054,21,752.0,0.11931370897829273,21,752.0
930.0,20,394.0,8.382978723404255,4.692559904786752,20,794.0,0.19936184592671394,20,794.0
935.0,12,285.0,6.4772727272727275,4.1772601258598545,12,768.0,0.12370756765064982,12,768.0
940.0,15,330.0,6.470588235294118,6.020504296993024,15,734.0,0.331758571569544,15,734.0
945.0,21,425.0,8.854166666666666,5.0826560970710375,21,809.0,0.22495356514086173,21,809.0
950.0,24,467.0,9.34,3.606740252471876,24,879.0,0.17562121262206995,24,879.0
955.0,23,484.0,10.297872340425531,3.445295176588737,23,922.0,0.12027918572856902,23,922.0
960.0,18,535.0,11.145833333333334,5.121856677227631,18,927.0,0.1926912698584358,18,927.0
965.0,12,463.0,10.065217391304348,4.924970120580499,12,921.0,0.2217623930051813,12,921.0
970.0,18,539.0,12.534883720930232,4.169008772921962,18,950.0,0.1898648388947994,18,950.0
975.0,20,600.0,12.5,4.306567344728884,20,1014.0,0.20291183712781846,20,1014.0
980.0,18,652.0,13.583333333333334,5.533550756107808,18,1048.0,0.2942179831796303,18,1048.0
985.0,14,709.0,14.770833333333334,5.48601707576328,14,1061.0,0.21130583177539097,14,1061.0
990.0,14,630.0,13.404255319148936,5.453842659622373,14,1067.0,0.2861544630701682,14,1067.0
995.0,18,695.0,16.162790697674417,4.6409382784238575,18,1052.0,0.17945105185107943,18,1052.0
