step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
2630.0,733,17274.0,12.881431767337808,1.0825217122986377,733,481685.0,0.04306007247377289,733,481685.0
2635.0,709,16129.0,12.000744047619047,1.1154502502313615,709,479193.0,0.047026766929694826,709,479193.0
2640.0,695,15468.0,11.534675615212528,1.126634032431034,695,478666.0,0.046680244726768926,695,478666.0
2645.0,669,14480.0,10.838323353293413,1.2455283909966206,669,477253.0,0.0521589737791971,669,477253.0
2650.0,654,14442.0,10.79372197309417,1.4241167750865797,654,473664.0,0.06019977849720563,654,473664.0
2655.0,641,15343.0,11.484281437125748,1.4452310576486171,641,473715.0,0.059551659146216226,641,473715.0
2660.0,654,16269.0,12.204801200300075,1.4262297708630907,654,474062.0,0.06105666737743313,654,474062.0
2665.0,637,16720.0,12.52434456928839,1.4468971674759719,637,474667.0,0.0654688937533807,637,474667.0
2670.0,683,18339.0,13.716529543754675,1.4405447965420486,683,475333.0,0.06623663279964277,683,475333.0
2675.0,704,20074.0,15.014210919970083,1.4194271897726705,704,477379.0,0.06788986807406457,704,477379.0
2680.0,673,20299.0,15.137211036539895,1.4954195423890555,673,474753.0,0.07191458185790024,673,474753.0
2685.0,643,20577.0,15.287518573551264,1.5203628233358009,643,473173.0,0.07182459615772267,643,473173.0
2690.0,650,19273.0,14.244641537324464,1.604010863640925,650,468905.0,0.07541967353578867,650,468905.0
2695.0,630,18548.0,13.648270787343636,1.6390865466908782,630,463820.0,0.07361850911098543,630,463820.0
2700.0,732,18927.0,13.968265682656826,1.4850904843349357,732,464228.0,0.06808075936408677,732,464228.0
2705.0,777,19916.0,14.687315634218288,1.3538170074660107,777,463401.0,0.060337977823945295,777,463401.0
2710.0,828,21399.0,15.82766272189349,1.1841144501832825,828,463974.0,0.05684650875270064,828,463974.0
2715.0,821,21514.0,15.877490774907749,1.0651127065363382,821,460823.0,0.05064232820758262,821,460823.0
2720.0,846,22540.0,16.512820512820515,1.0436261785648555,846,461426.0,0.04861658284734546,846,461426.0
2725.0,871,23991.0,17.448,1.059554519423151,871,461282.0,0.04813645414708093,871,461282.0
2730.0,877,25762.0,18.62762111352133,1.024571242919562,877,462603.0,0.0440086691560759,877,462603.0
2735.0,912,27719.0,19.927390366642705,0.9570139435439269,912,464476.0,0.03975593823690246,912,464476.0
2740.0,944,30113.0,21.648454349388928,0.8577753665498098,944,466247.0,0.03593606612245172,944,466247.0
2745.0,951,32109.0,23.166666666666668,0.7981233320675126,951,464540.0,0.03501011278457962,951,464540.0
2750.0,898,29937.0,21.615162454873648,0.8215686406299757,898,468013.0,0.037876155518418594,898,468013.0
2755.0,907,30198.0,21.78787878787879,0.7544915021524176,907,467821.0,0.034132139689309046,907,467821.0
2760.0,936,31457.0,22.63093525179856,0.6959571805550376,936,469760.0,0.031142856199837546,936,469760.0
2765.0,970,32683.0,23.39513242662849,0.6291895825827724,970,471120.0,0.02746857733602348,970,471120.0
2770.0,949,33770.0,24.069850320741267,0.6667744124198322,949,469235.0,0.028104028062033833,949,469235.0
2775.0,907,34252.0,24.30943931866572,0.773271985237575,907,465548.0,0.034437409261661875,907,465548.0
2780.0,929,35645.0,25.33404406538735,0.7323496909907278,929,464582.0,0.031117653458805267,929,464582.0
2785.0,964,37719.0,26.7890625,0.7196199027708073,964,465245.0,0.02964528305127204,964,465245.0
2790.0,995,40378.0,28.596317280453256,0.6735429702042361,995,468620.0,0.02657154334084035,995,468620.0
2795.0,1037,43386.0,30.6182074805928,0.6242328632893115,1037,470994.0,0.022200826215259727,1037,470994.0
2800.0,1063,45595.0,32.04146170063247,0.580397446563284,1063,473603.0,0.018698884453954075,1063,473603.0
2805.0,1066,46177.0,32.4732770745429,0.5570926708679542,1066,471322.0,0.014885926511517792,1066,471322.0
2810.0,1057,42377.0,29.80098452883263,0.6127900296406578,1057,469837.0,0.019312822065333652,1057,469837.0
2815.0,1069,42091.0,29.537543859649123,0.6112408858323828,1069,472498.0,0.017448266845807168,1069,472498.0
2820.0,1077,44375.0,31.140350877192983,0.6036484059065149,1077,474756.0,0.01526033703376815,1077,474756.0
2825.0,1105,46801.0,32.84280701754386,0.568616151642454,1105,474305.0,0.013978762747440006,1105,474305.0
2830.0,1108,49199.0,34.5498595505618,0.5425254184823775,1108,471581.0,0.012376591962440436,1108,471581.0
2835.0,1100,50968.0,35.918252290345315,0.5328120726351696,1100,473816.0,0.01514444401585871,1100,473816.0
2840.0,1087,53236.0,37.6758669497523,0.5045232090918157,1087,475627.0,0.01491605559660641,1087,475627.0
2845.0,1102,55126.0,38.9583038869258,0.5303028314106407,1102,476820.0,0.014896432732543312,1102,476820.0
2850.0,1118,57992.0,40.89703808180536,0.542842971336052,1118,479801.0,0.015516074865023882,1118,479801.0
2855.0,1146,61404.0,43.18143459915612,0.5068399210521664,1146,481193.0,0.013116958908722684,1146,481193.0
2860.0,1150,65314.0,45.83438596491228,0.47975557546411873,1150,484796.0,0.011575405568882277,1150,484796.0
2865.0,1166,67679.0,47.59423347398031,0.41564776182610425,1166,486699.0,0.009769824239522681,1166,486699.0
2870.0,1100,66567.0,47.04381625441696,0.4357755574024271,1100,486120.0,0.014541005649069747,1100,486120.0
2875.0,1054,62611.0,44.40496453900709,0.4787204585325558,1054,489522.0,0.01962071916277799,1054,489522.0
2880.0,1034,57459.0,40.63578500707214,0.6034980195415615,1034,486384.0,0.025353493485084744,1034,486384.0
2885.0,1005,51640.0,36.46892655367232,0.7103070493719158,1005,485319.0,0.028898055047358838,1005,485319.0
2890.0,1047,50571.0,35.73922261484099,0.6872936571796019,1047,488574.0,0.027292550822162007,1047,488574.0
2895.0,1017,48400.0,34.30191353649894,0.7027027154372183,1017,487719.0,0.028186605370959433,1017,487719.0
2900.0,978,45903.0,32.55531914893617,0.7368480298073904,978,488559.0,0.029194482798773645,978,488559.0
2905.0,979,43455.0,30.841022001419446,0.7822446858829655,979,490265.0,0.030616821247073295,979,490265.0
2910.0,996,42472.0,30.100637845499644,0.8290134433436268,996,492695.0,0.031110171683205536,996,492695.0
2915.0,1016,42343.0,29.903248587570623,0.836886710090217,1016,494595.0,0.03182260430860928,1016,494595.0
2920.0,1020,43034.0,30.348377997179124,0.7921774850095242,1020,493986.0,0.026371496173554474,1020,493986.0
2925.0,1021,44016.0,30.910112359550563,0.7919357504593747,1021,497417.0,0.02400845479834956,1021,497417.0
2930.0,1070,46032.0,32.2805049088359,0.7294511163354013,1070,498155.0,0.01685163173372276,1070,498155.0
2935.0,1080,48029.0,33.70456140350877,0.7064740935144412,1080,501619.0,0.015615681324510503,1080,501619.0
2940.0,1034,48161.0,34.06011315417256,0.6491338486529009,1034,497535.0,0.016093749220775957,1034,497535.0
2945.0,980,44979.0,31.9,0.7226501252160171,980,497360.0,0.0227615936566679,980,497360.0
2950.0,970,45759.0,32.4531914893617,0.7588830011198813,970,498027.0,0.02424932291548207,970,498027.0
2955.0,983,47458.0,33.72992181947406,0.7212233152241327,983,500696.0,0.023579186510776718,983,500696.0
2960.0,957,48754.0,34.7994289793005,0.6987724182086373,957,500553.0,0.023989572469417363,957,500553.0
2965.0,940,50123.0,35.879026485325696,0.7224999657423622,940,502996.0,0.02576240252955769,940,502996.0
2970.0,962,52155.0,37.33357193987115,0.7369641468176158,962,506310.0,0.024259971295771104,962,506310.0
2975.0,972,54097.0,38.66833452466047,0.6942695049611504,972,511334.0,0.022771615710245635,972,511334.0
2980.0,929,55483.0,39.6590421729807,0.7137809028044196,929,507855.0,0.025355768769781198,929,507855.0
2985.0,894,57486.0,41.09077912794854,0.7250859283466962,894,508116.0,0.02738105813808927,894,508116.0
2990.0,902,59566.0,42.39572953736655,0.7500214974534637,902,510175.0,0.02790469078274945,902,510175.0
2995.0,948,62684.0,44.61494661921708,0.6837806651115225,948,512130.0,0.024142405398332446,948,512130.0
3000.0,962,66336.0,47.21423487544484,0.6542040305761342,962,514103.0,0.0248673292252835,962,514103.0
3005.0,939,69259.0,49.506075768406006,0.6004321200703358,939,512206.0,0.023019999553954725,939,512206.0
3010.0,946,71772.0,51.229122055674516,0.6548957811036956,946,512880.0,0.022654820407698638,946,512880.0
3015.0,946,74838.0,53.34141126158232,0.8293967642333016,946,511364.0,0.026948185165111094,946,511364.0
3020.0,945,77786.0,55.442622950819676,0.876133846270463,945,513046.0,0.027608833788901863,945,513046.0
3025.0,919,72467.0,51.79914224446033,0.9010081277830244,919,510142.0,0.029053684816008264,919,510142.0
3030.0,930,67388.0,48.168691922802005,0.9352337187065434,930,510175.0,0.03031791661270878,930,510175.0
3035.0,930,64368.0,45.911554921540656,0.9652774809446547,930,508905.0,0.028945059613685757,930,508905.0
3040.0,867,60126.0,43.039370078740156,1.0656860415356766,867,510521.0,0.037183707463415684,867,510521.0
3045.0,800,56745.0,40.64828080229226,1.1343264153559356,800,506344.0,0.041963586506348814,800,506344.0
3050.0,802,51689.0,36.97353361945637,1.1806999831292293,802,507066.0,0.04274070095627259,802,507066.0
3055.0,799,50892.0,36.3254817987152,1.2051463636464843,799,504469.0,0.04222876890410923,799,504469.0
3060.0,810,50855.0,36.24732715609409,1.1715579590061154,810,505337.0,0.03931950936490839,810,505337.0
3065.0,842,51873.0,36.84161931818182,1.1327856402706293,842,504254.0,0.03722811308636547,842,504254.0
3070.0,860,52534.0,37.63180515759312,0.9618298877725143,860,506597.0,0.034588705938432746,860,506597.0
3075.0,823,51427.0,36.944683908045974,0.9693765606056751,823,502575.0,0.037239683106037695,823,502575.0
3080.0,808,50537.0,36.40994236311239,0.9973443093615918,808,502365.0,0.04075811443433425,808,502365.0
3085.0,838,51049.0,36.9117859725235,0.9462527383847872,838,501081.0,0.03895422853074181,838,501081.0
3090.0,867,51264.0,37.25581395348837,0.90238499626053,867,502399.0,0.03885209330309209,867,502399.0
3095.0,880,52343.0,38.15087463556851,0.9025028904542751,880,503512.0,0.042324377424578875,880,503512.0
3100.0,908,53790.0,39.23413566739606,0.8428001400648298,908,506201.0,0.03993677138918462,908,506201.0
3105.0,887,54523.0,39.710852148579754,0.8305468180459371,887,504250.0,0.039265263252294624,887,504250.0
3110.0,916,56321.0,41.0802334062728,0.862874023907677,916,503207.0,0.03901195131144818,916,503207.0
3115.0,931,58278.0,42.60087719298246,0.8556793831059528,931,504297.0,0.035815309766407274,931,504297.0
3120.0,972,60619.0,44.312134502923975,0.8540727377995809,972,502694.0,0.03470651286342384,972,502694.0
3125.0,981,63111.0,46.032822757111596,0.851014559037096,981,505334.0,0.03311004934304155,981,505334.0
3130.0,981,65509.0,47.677583697234354,0.8207519798908319,981,505412.0,0.030038620214362887,981,505412.0
3135.0,1007,68735.0,49.880261248185775,0.7796936300847495,1007,508474.0,0.02851157795068013,1007,508474.0
3140.0,1015,72650.0,52.79796511627907,0.6769598225755712,1015,511523.0,0.024665019457832532,1015,511523.0
3145.0,1032,76235.0,55.242753623188406,0.6311695419587742,1032,513772.0,0.022416997884349144,1032,513772.0
3150.0,1031,77821.0,56.269703543022416,0.6682544529077178,1031,510157.0,0.023426483467895196,1031,510157.0
3155.0,1032,79197.0,57.18194945848376,0.6986955230839027,1032,512163.0,0.023342121338013215,1032,512163.0
3160.0,1049,81244.0,58.61760461760462,0.687630156526906,1049,513643.0,0.022279646655852168,1049,513643.0
3165.0,1070,82956.0,59.896028880866425,0.63446607030985,1070,515031.0,0.018803088562138002,1070,515031.0
3170.0,1095,84073.0,60.571325648414984,0.6084453156982653,1095,517263.0,0.019448846246560802,1095,517263.0
3175.0,1084,84647.0,61.33840579710145,0.555756169266802,1084,515933.0,0.020817981903973628,1084,515933.0
3180.0,1053,83049.0,60.09334298118669,0.5837102279547393,1053,518727.0,0.0216972801645644,1053,518727.0
3185.0,1064,84011.0,60.78943560057887,0.5736050847039758,1064,520050.0,0.020644081792205494,1064,520050.0
3190.0,1062,84599.0,61.21490593342981,0.5636938256644435,1062,521258.0,0.01892208746401092,1062,521258.0
3195.0,1052,85807.0,62.04410701373825,0.5630648070110051,1052,515863.0,0.016710310580003416,1052,515863.0
3200.0,1045,84479.0,61.039739884393065,0.617206567916356,1045,518639.0,0.018450236059210538,1045,518639.0
3205.0,1083,84917.0,61.223503965392936,0.6330128348386151,1083,520342.0,0.016955488884574377,1083,520342.0
3210.0,1090,86164.0,62.25722543352601,0.6045968817117023,1090,521431.0,0.01848473526163138,1090,521431.0
3215.0,1055,86966.0,62.83670520231214,0.6247261874163363,1055,520509.0,0.01964844547172467,1055,520509.0
3220.0,1032,83029.0,60.035430224150396,0.6509255033270203,1032,519907.0,0.02128043482918379,1032,519907.0
3225.0,1016,77330.0,55.91467823571945,0.6853861113709956,1016,521338.0,0.022341153643655836,1016,521338.0
3230.0,1035,75330.0,54.507959479015916,0.6452084721243351,1035,522773.0,0.01852062754187945,1035,522773.0
3235.0,1055,74285.0,53.946986201888166,0.5843912123435218,1055,522413.0,0.016835862749925747,1055,522413.0
3240.0,1062,74641.0,54.36343772760379,0.49785331464841576,1062,524759.0,0.013073896131609364,1062,524759.0
3245.0,1082,75054.0,54.783941605839416,0.4317793143284263,1082,525702.0,0.009920459418254202,1082,525702.0
3250.0,1076,76157.0,55.629656683710735,0.43580662438640216,1076,522360.0,0.011135557984611716,1076,522360.0
3255.0,1050,72629.0,53.247067448680355,0.4435102475756634,1050,517754.0,0.012931055432797559,1050,517754.0
3260.0,1021,65644.0,48.26764705882353,0.4814168925119747,1021,520416.0,0.016816959570634216,1021,520416.0
3265.0,1023,62197.0,45.80044182621502,0.47767314744529665,1023,522160.0,0.015547560428862503,1023,522160.0
3270.0,1048,61392.0,45.40828402366864,0.41959310133942357,1048,524672.0,0.014307358937949228,1048,524672.0
3275.0,1070,62489.0,46.25388601036269,0.3842280098429159,1070,527515.0,0.011979088019251103,1070,527515.0
3280.0,1047,63435.0,47.12852897473997,0.3507669401587857,1047,530450.0,0.013293868269242896,1047,530450.0
3285.0,991,57435.0,42.734375,0.4081976039277003,991,528567.0,0.016411126026281635,991,528567.0
3290.0,955,51009.0,37.98138495904691,0.4766173816923841,955,529394.0,0.020236236041715882,955,529394.0
3295.0,941,46830.0,34.86969471332837,0.5285122953024884,941,523423.0,0.019887003443326598,941,523423.0
3300.0,913,44375.0,33.06631892697467,0.6728485238319029,913,521186.0,0.025666276555266043,913,521186.0
3305.0,901,38743.0,28.848101265822784,0.7690175039012576,901,522133.0,0.027979443751938057,901,522133.0
3310.0,929,38299.0,28.496279761904763,0.8037989515694448,929,522523.0,0.027832213476769757,929,522523.0
3315.0,930,37353.0,27.896191187453322,0.7547263250519944,930,522503.0,0.02732690669821774,930,522503.0
3320.0,905,32788.0,24.54191616766467,0.7499660893789087,905,517791.0,0.02617915494804617,905,517791.0
3325.0,895,29338.0,21.976029962546818,0.7997278089265087,895,520326.0,0.02760884092373491,895,520326.0
3330.0,929,29160.0,21.82634730538922,0.8070213679938137,929,521573.0,0.026227048539512243,929,521573.0
3335.0,967,31097.0,23.258788332086763,0.8128044275501728,967,521888.0,0.024371455087912063,967,521888.0
3340.0,969,31521.0,23.593562874251496,0.8394914104875751,969,523477.0,0.02641675223245752,969,523477.0
3345.0,972,31868.0,23.906976744186046,0.8217170682542702,972,525012.0,0.02815801444428826,972,525012.0
3350.0,942,29835.0,22.415477084898573,0.7847774010472015,942,519456.0,0.026362566498967604,942,519456.0
3355.0,907,27727.0,20.91025641025641,0.7375906348460785,907,519389.0,0.024364299438506768,907,519389.0
3360.0,934,28172.0,21.342424242424244,0.687495306797928,934,518957.0,0.022167265132740713,934,518957.0
3365.0,928,29156.0,22.205635948210205,0.630908607562489,928,518722.0,0.021696775023007587,928,518722.0
3370.0,948,30741.0,23.430640243902438,0.595335124891157,948,517445.0,0.02096465576150707,948,517445.0
3375.0,915,31228.0,23.8381679389313,0.5956489609279007,915,515697.0,0.021771731141910104,915,515697.0
3380.0,915,31727.0,24.293261868300153,0.5799141291932022,915,517282.0,0.020795571808282128,915,517282.0
3385.0,913,29395.0,22.576804915514593,0.5630468403148541,913,516392.0,0.019393217030703996,913,516392.0
3390.0,902,27098.0,20.812596006144393,0.578241195027072,902,516624.0,0.019645304242321103,902,516624.0
3395.0,969,27411.0,21.052995391705068,0.5337724914818162,969,517572.0,0.016374532978487674,969,517572.0
3400.0,990,29783.0,22.8923904688701,0.48987802312966633,990,519228.0,0.014209867418666451,990,519228.0
3405.0,985,31361.0,24.105303612605688,0.47681358585786116,985,519325.0,0.0145654210115361,985,519325.0
3410.0,952,30473.0,23.4768875192604,0.490956965819003,952,513008.0,0.015206981828992537,952,513008.0
3415.0,919,29699.0,22.969064191802012,0.4872361594294052,919,514850.0,0.017976713172240262,919,514850.0
3420.0,926,29957.0,23.15069551777434,0.5336494484718938,926,512117.0,0.01758539631763354,926,512117.0
3425.0,924,29018.0,22.407722007722008,0.5793232107526803,924,513037.0,0.018816162381653838,924,513037.0
3430.0,911,29422.0,22.70216049382716,0.6462955997383039,911,509444.0,0.01871487860481421,911,509444.0
3435.0,855,27293.0,21.026964560862865,0.7496185174223574,855,513444.0,0.024159490231831053,855,513444.0
3440.0,875,27097.0,20.972910216718265,0.7001196922835217,875,511895.0,0.021737306404088174,875,511895.0
3445.0,887,27498.0,21.349378881987576,0.707361721574969,887,514613.0,0.022698059733986337,887,514613.0
3450.0,854,27818.0,21.547637490317584,0.8021094307875195,854,511147.0,0.027619918701421196,854,511147.0
3455.0,846,28400.0,22.015503875968992,0.828163609035666,846,511140.0,0.027069725771465776,846,511140.0
3460.0,831,29072.0,22.536434108527132,0.8792524557410805,831,508051.0,0.026757000871888894,831,508051.0
3465.0,778,28488.0,22.03248259860789,0.9829406661971913,778,509443.0,0.030287166280650202,778,509443.0
3470.0,803,29196.0,22.597523219814242,0.9483445360504285,803,508216.0,0.025662551293237974,803,508216.0
3475.0,804,30079.0,23.389580093312595,0.8964405397435599,804,509533.0,0.024520297864090733,804,509533.0
3480.0,772,30052.0,23.551724137931036,0.8658627066227227,772,503821.0,0.02737106984768261,772,503821.0
3485.0,735,29353.0,23.021960784313727,0.9159964686407276,735,503368.0,0.02987343737558168,735,503368.0
3490.0,755,28783.0,22.71744277821626,0.8384175088718661,755,501212.0,0.027477291973928026,755,501212.0
3495.0,768,28491.0,22.522529644268776,0.8294358556646048,768,501965.0,0.026921156151830404,768,501965.0
3500.0,717,26750.0,21.179730799683295,0.8596771231380687,717,497164.0,0.028500920396243284,717,497164.0
3505.0,655,24059.0,19.07930214115781,0.9383297610713194,655,496127.0,0.03245383220242495,655,496127.0
3510.0,657,23158.0,18.393963463065926,0.9806003441539385,657,495012.0,0.035193605311000756,657,495012.0
3515.0,653,19579.0,15.575974542561655,1.0248371501257967,653,488953.0,0.03779679911857721,653,488953.0
3520.0,628,16005.0,12.742834394904458,1.137528614515127,628,486649.0,0.044529911131850716,628,486649.0
3525.0,649,13943.0,11.136581469648561,1.1441710655445538,649,487410.0,0.04420159962645518,649,487410.0
3530.0,654,13959.0,11.176140912730185,1.1580750296499167,654,486994.0,0.04503130819282818,654,486994.0
3535.0,693,14463.0,11.59823576583801,1.0927464696841076,693,485395.0,0.04273403201079548,693,485395.0
3540.0,730,15751.0,12.631114675220529,1.0100375489890965,730,485010.0,0.03763732845408551,730,485010.0
3545.0,736,17101.0,13.6808,0.9769257206004835,736,484944.0,0.03509081949244663,736,484944.0
3550.0,711,17383.0,13.928685897435898,0.9804876870546829,711,480143.0,0.035408265812431956,711,480143.0
3555.0,687,17578.0,14.118875502008033,0.9609603390110896,687,480430.0,0.03402800345755992,687,480430.0
3560.0,681,17283.0,13.937903225806451,0.9849812164024501,681,476179.0,0.035458786853575786,681,476179.0
3565.0,638,15381.0,12.464343598055105,1.0854165180746702,638,470580.0,0.04318836644420746,638,470580.0
3570.0,663,14850.0,12.043795620437956,1.1364033338555042,663,468694.0,0.04588518233132026,663,468694.0
3575.0,673,15295.0,12.455211726384364,1.1339098511452208,673,466276.0,0.04645851803082457,673,466276.0
3580.0,664,14544.0,11.882352941176471,1.2081136010650857,664,463933.0,0.05097612432591777,664,463933.0
3585.0,607,13408.0,10.963205233033523,1.4256330055726616,607,460410.0,0.06107117959459187,607,460410.0
3590.0,595,12278.0,10.047463175122749,1.5152267580079526,595,458914.0,0.06458797246863249,595,458914.0
3595.0,631,12422.0,10.123879380603096,1.5681358938602774,631,456829.0,0.06677430848975581,631,456829.0
3600.0,640,13018.0,10.592351505288853,1.4672694131488984,640,456096.0,0.059412251532448744,640,456096.0
3605.0,673,13557.0,11.021951219512195,1.3404260953852756,673,454818.0,0.05151842020760143,673,454818.0
3610.0,652,12255.0,9.971521562245728,1.3203802370724826,652,452491.0,0.05208904298395238,652,452491.0
3615.0,628,12002.0,9.741883116883116,1.434138541636208,628,450018.0,0.05641321621897964,628,450018.0
3620.0,637,10417.0,8.4759967453214,1.3402138224547044,637,450307.0,0.053113093844642925,637,450307.0
3625.0,662,9614.0,7.841761827079935,1.2789306666317184,662,450324.0,0.05011707845160067,662,450324.0
3630.0,692,10556.0,8.603096984515078,1.2373870899625534,692,450509.0,0.04814538001658478,692,450509.0
3635.0,701,11509.0,9.402777777777779,1.17664060027718,701,449521.0,0.049340711965261366,701,449521.0
3640.0,700,12616.0,10.340983606557376,1.0892450315005169,700,449802.0,0.04941760793754794,700,449802.0
3645.0,678,13518.0,11.071253071253071,1.1103683498556094,678,446929.0,0.04972119989463704,678,446929.0
3650.0,705,14860.0,12.210353327855382,1.0740583152416152,705,447376.0,0.0486832926938544,705,447376.0
3655.0,728,16543.0,13.626853377265238,1.0054873459243379,728,449336.0,0.04414203708623064,728,449336.0
3660.0,770,18634.0,15.298850574712644,1.0008878893508304,770,449293.0,0.0421537092521097,770,449293.0
3665.0,792,20736.0,17.02463054187192,0.949795905846578,792,451624.0,0.04165609312846965,792,451624.0
3670.0,776,22324.0,18.313371616078754,0.9548328052060712,776,446321.0,0.04329245855013446,776,446321.0
3675.0,781,24615.0,20.22596548890715,0.9362067134736843,781,447151.0,0.0444723461475467,781,447151.0
3680.0,812,27183.0,22.354440789473685,0.8937673877481586,812,448538.0,0.04181399698187914,812,448538.0
3685.0,824,29207.0,23.999178307313066,0.8709087662726244,824,449754.0,0.03945574765188936,824,449754.0
3690.0,814,28211.0,23.180772391125718,0.8514278493974172,814,447505.0,0.03834521384438651,814,447505.0
3695.0,804,27349.0,22.435602953240362,0.8570905851223605,804,449869.0,0.036943955320837274,804,449869.0
3700.0,816,27558.0,22.644207066557108,0.7946891467805614,816,449760.0,0.03159127207383944,816,449760.0
3705.0,838,28478.0,23.419407894736842,0.7148772702111635,838,450821.0,0.027273307251583372,838,450821.0
3710.0,837,29288.0,24.184971098265898,0.6050087926100263,837,447930.0,0.020521821704128227,837,447930.0
3715.0,835,29802.0,24.609413707679604,0.6561947432182723,835,449978.0,0.021227061498344923,835,449978.0
3720.0,879,31856.0,26.262159934047816,0.6735764036160217,879,449765.0,0.02001177615678932,879,449765.0
3725.0,898,34185.0,28.11266447368421,0.6940844966376286,898,450663.0,0.020958685024240822,898,450663.0
3730.0,876,35922.0,29.51684470008217,0.748753137929676,876,448657.0,0.02488004057411951,876,448657.0
3735.0,862,38191.0,31.304098360655736,0.8120630963103543,862,450663.0,0.028407367956997037,862,450663.0
3740.0,896,40722.0,33.351351351351354,0.8178117610324839,896,451546.0,0.02902374067054315,896,451546.0
3745.0,906,42257.0,34.4673735725938,0.8461907460467155,906,453585.0,0.03140664598700383,906,453585.0
3750.0,902,43065.0,35.12642740619902,0.858843675554381,902,449452.0,0.032570936378910474,902,449452.0
3755.0,881,40467.0,33.034285714285716,0.9006121773901548,881,447025.0,0.03394306003673437,881,447025.0
3760.0,875,39528.0,32.267755102040816,0.9009965357535122,875,447473.0,0.03019457071106743,875,447473.0
3765.0,867,39593.0,32.29445350734095,0.8925816449094651,867,446114.0,0.0278194671550144,867,446114.0
3770.0,875,40393.0,32.94698205546493,0.819535103318282,875,446013.0,0.02367495595047289,875,446013.0
3775.0,895,41081.0,33.5903515944399,0.7599278574791721,895,445354.0,0.022085334155074687,895,445354.0
3780.0,919,42150.0,34.49263502454992,0.6603744243909169,919,444785.0,0.016994857304097895,919,444785.0
3785.0,897,42060.0,34.4189852700491,0.7014549057259009,897,443665.0,0.018035682329080063,897,443665.0
3790.0,880,42487.0,34.85397867104184,0.7253728001745262,880,445771.0,0.020085622690676028,880,445771.0
3795.0,868,42793.0,35.278647980214345,0.6909176331834733,868,442062.0,0.018962697988689894,868,442062.0
3800.0,880,43460.0,35.94706368899917,0.6551248863901366,880,440956.0,0.01663344867115389,880,440956.0
3805.0,895,44303.0,36.76597510373444,0.5937601314294352,895,441433.0,0.015087941410514826,895,441433.0
3810.0,886,45322.0,37.642857142857146,0.6284006183413062,886,438309.0,0.016952031672078587,886,438309.0
3815.0,897,46469.0,38.82121971595656,0.5660487659599761,897,438413.0,0.015970229275551487,897,438413.0
3820.0,911,47966.0,40.23993288590604,0.5292411035829973,911,436757.0,0.014899113441334414,911,436757.0
3825.0,926,48655.0,40.88655462184874,0.5065697763153962,926,436856.0,0.01296677133635158,926,436856.0
3830.0,964,50506.0,42.513468013468014,0.4888414889053463,964,437936.0,0.012795430685052952,964,437936.0
3835.0,970,51981.0,43.82883642495784,0.48871780769756307,970,437813.0,0.013964487431636684,970,437813.0
3840.0,989,54856.0,46.29198312236287,0.44080344383002523,989,439020.0,0.01137090100207766,989,439020.0
3845.0,1004,58512.0,49.41891891891892,0.416791293562314,1004,440922.0,0.009822192134903832,1004,440922.0
3850.0,1010,62466.0,52.892464013547844,0.34857395696775356,1010,440716.0,0.0072314660028937215,1010,440716.0
3855.0,987,65586.0,55.72302463891249,0.37463266573105847,987,440801.0,0.00933224331757611,987,440801.0
3860.0,936,65652.0,55.826530612244895,0.46800168517737395,936,442352.0,0.01491666716819829,936,442352.0
3865.0,904,62864.0,53.45578231292517,0.5406062393122639,904,440532.0,0.016227595575849206,904,440532.0
3870.0,892,61100.0,51.91163976210705,0.5949354279949242,892,442045.0,0.018393189422009813,892,442045.0
3875.0,910,61196.0,52.126064735945484,0.5405041643666255,910,442665.0,0.014413758013698787,910,442665.0
3880.0,901,61164.0,52.18771331058021,0.5038168875927165,901,443586.0,0.01217652725139468,901,443586.0
3885.0,869,60210.0,51.46153846153846,0.562689790954198,869,440340.0,0.015494242812117772,869,440340.0
3890.0,849,59392.0,50.805816937553466,0.6277624247245275,849,442017.0,0.018286299716644364,849,442017.0
3895.0,826,57334.0,49.045337895637296,0.6936995332767327,826,432459.0,0.017765190438101645,826,432459.0
3900.0,757,50539.0,43.23267750213858,0.9065223353778369,757,428178.0,0.028831217186183162,757,428178.0
3905.0,758,48388.0,41.392643284858856,0.9781301849146089,758,428337.0,0.03056486227839502,758,428337.0
3910.0,748,48026.0,41.11815068493151,1.0413003378173173,748,425793.0,0.03204862065105089,748,425793.0
3915.0,747,48071.0,41.40482342807924,0.9981889280761632,747,426605.0,0.03373182602614985,747,426605.0
3920.0,755,48229.0,41.720588235294116,0.9235013359082789,755,426150.0,0.030523371627518798,755,426150.0
3925.0,753,46994.0,40.79340277777778,0.8072216116701696,753,424406.0,0.0244185121914403,753,424406.0
3930.0,704,42040.0,36.49305555555556,0.8513238030850923,704,412682.0,0.02757786555270054,704,412682.0
3935.0,707,41056.0,35.66985230234579,0.9517421474189222,707,412241.0,0.03274651371457208,707,412241.0
3940.0,719,41472.0,36.0,0.9614984678530691,719,412912.0,0.03182919378337135,719,412912.0
3945.0,746,42171.0,36.702349869451695,0.8785041954540793,746,413051.0,0.027416842362020313,746,413051.0
3950.0,745,42636.0,37.367221735319895,0.8059557701186115,745,413355.0,0.025293290595077362,745,413355.0
